adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/BOeORWljjIPGuCwUgLls24ctF3.jpg,"[18, 35]",437586,en,mid90s,"Stevie is a sweet 13-year-old about to explode. His mom is loving and attentive, but a little too forthcoming about her romantic life. His big brother is a taciturn and violent bully. So Stevie searches his working-class Los Angeles suburb for somewhere to belong. He finds it at the Motor Avenue skate shop.",16.124,/9Tw0Y3DK5kGIU9X1yw3Q9gCkOlb.jpg,2018-10-19,mid90s,False,7.5,1314
False,/3McxL3LmeOGVcPkv5K3T6CTpdZ4.jpg,"[10751, 16, 10770]",13353,en,"It's the Great Pumpkin, Charlie Brown","This classic ""Peanuts"" tale focuses on the thumb-sucking, blanket-holding Linus, and his touching faith in the ""Great Pumpkin."" When Linus discovers that no one else believes in the creature, he sets out to prove that the Pumpkin's no myth—by spending the night alone in a pumpkin patch.",12.458,/59wp9OWexYsxlSPHYmVLsl5xlFt.jpg,1966-10-27,"It's the Great Pumpkin, Charlie Brown",False,7.5,311
False,/bIv1kaxb7tsiZYPO27PHfVb5eSF.jpg,"[28, 80, 18, 53]",877,en,Scarface,"In 1920s Chicago, Italian immigrant and notorious thug, Antonio ""Tony"" Camonte, shoots his way to the top of the mobs while trying to protect his sister from the criminal life.",28.369,/y4E5oRiHMTFkEB12IIcpbKbKzDW.jpg,1932-04-09,Scarface,False,7.5,491
False,/fozq5WDVQQZ8C1K3rrvgB6IM5O9.jpg,[18],489418,fr,Pupille,"Théo is given up for adoption by his biological mother on the very day he is born. After this anonymous birth, the mother has two months to change her mind… Or not. The child welfare services and adoption service spring into action… The former have to take care of the baby and support it during this limbo-like time, this period of uncertainty, while the latter must find a woman to become his adoptive mother. She is called Alice, and she has spent the last ten years fighting to have a child.",5.361,/andgp8cnHZPAwx3zPUDaZ0pn6Go.jpg,2018-12-05,In Safe Hands,False,7.5,396
False,/vm9F7pqguTo8L46DesLb9ktiCyE.jpg,"[35, 80, 10749]",195,en,Trouble in Paradise,"Thief Gaston Monescu and pickpocket Lily are partners in crime and love. Working for perfume company executive Mariette Colet, the two crooks decide to combine their criminal talents to rob their employer. Under the alias of Monsieur Laval, Gaston uses his position as Mariette's personal secretary to become closer to her. However, he takes things too far when he actually falls in love with Mariette, and has to choose between her and Lily.",6.229,/FBxuoLRD3Biyul14unT5m3PYNS.jpg,1932-10-30,Trouble in Paradise,False,7.5,220
False,/2oum8FkgH1AiDWhmhEw8nbtoHdJ.jpg,"[12, 18, 10749]",175,fr,Le Grand Bleu,"Two men answer the call of the ocean in this romantic fantasy-adventure.  Jacques and Enzo are a pair of friends who have been close since childhood, and who share a passion for the dangerous sport of free diving. Professional diver Jacques opted to follow in the footsteps of his father, who died at sea when Jacques was a boy; to the bewilderment of scientists, Jacques harbors a remarkable ability to adjust his heart rate and breathing pattern in the water, so that his vital signs more closely resemble that of dolphins than men.  As Enzo persuades a reluctant Jacques to compete against him in a free diving contest -- determining who can dive deeper and longer without scuba gear -- Jacques meets Johana, a beautiful insurance investigator from America, and he finds that he must choose between his love for her and his love of the sea.",19.611,/vbi56h6a1BGjnhq2RnUrcQZs2aV.jpg,1988-05-10,The Big Blue,False,7.5,1242
False,/2eBL3wXDZqemW8SJ1RNxqtx6bgJ.jpg,"[35, 18, 9648]",109,fr,Trois couleurs : Blanc,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikołaj to smuggle him back to their homeland.",12.736,/fdIet3NSa27gobMbaUml66oCQNT.jpg,1994-01-26,Three Colors: White,False,7.5,969
False,/yBov7O4eXDcBLDpZrOHZzFr8rIl.jpg,"[16, 35, 12, 10751]",459151,en,The Boss Baby: Family Business,The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,131.575,/kv2Qk9MKFFQo4WQPaYta599HkJP.jpg,2021-07-01,The Boss Baby: Family Business,False,7.5,2170
False,/leTiNp0ocA07HmzxxBgukqhuhFx.jpg,"[10749, 18, 36]",451480,en,The Guernsey Literary & Potato Peel Pie Society,"Free-spirited writer Juliet Ashton forms a life-changing bond with the delightful and eccentric Guernsey Literary and Potato Peel Pie Society, when she decides to write about the book club they formed during the occupation of Guernsey in WWII.",9.734,/2XcN2aIma8TqShsOBPbcpxLzY1A.jpg,2018-04-19,The Guernsey Literary & Potato Peel Pie Society,False,7.5,1194
False,/vdVPrTGRNdTd6Bs1fr7ulodcQVm.jpg,"[18, 878, 27]",31682,en,The Incredible Shrinking Man,"A dangerous combination of radiation and insecticide causes the unfortunate Scott Carey to shrink, slowly but surely, until he is only a few inches tall. His home becomes a wilderness where he must survive everything from spiders living in the cellar to his beloved cat.",9.194,/1Tl2aeOhvUmEHSGHGH5SfmN19vQ.jpg,1957-02-22,The Incredible Shrinking Man,False,7.5,398
False,/g3KOnOycUThwV4PRjtiAK0CuzID.jpg,"[80, 9648, 53, 35]",1847,en,The Long Goodbye,"In 1970s Hollywood, Detective Philip Marlowe tries to help a friend who is accused of murdering his wife.",13.328,/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg,1973-03-07,The Long Goodbye,False,7.5,478
False,/idfNNlVwjVkBQrM2eWpLZiDOTIc.jpg,"[10751, 14, 35]",252,en,Willy Wonka & the Chocolate Factory,"When eccentric candy man Willy Wonka promises a lifetime supply of sweets and a tour of his chocolate factory to five lucky kids, penniless Charlie Bucket seeks the golden ticket that will make him a winner.",42.751,/xBcfztSiG2dDrtHB4GalRmpKYjJ.jpg,1971-06-29,Willy Wonka & the Chocolate Factory,False,7.5,2916
False,/97aoG9EsExPflrUO8eEbnARaeZH.jpg,"[10749, 18]",710356,en,2 Hearts,"When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",14.644,/a7bW3uKOMPBnmHs8gnlpfhTD8YQ.jpg,2020-10-16,2 Hearts,False,7.5,434
False,/zEAJK6edkQojoDtjrMMpQQGhc1A.jpg,"[10752, 18]",16328,en,Johnny Got His Gun,"Joe, a young American soldier, is hit by a mortar shell on the last day of World War I. He lies in a hospital bed with a fate worse than death as a quadruple amputee who has lost his arms, legs, eyes, ears, mouth and nose. Unbeknown to his doctors, he remains conscious and able to think, thereby reliving his life through strange dreams and memories.",9.385,/ryIY3FPmTtXu9g6W4I69qCdkxKj.jpg,1971-08-04,Johnny Got His Gun,False,7.5,313
False,/xk73ufjuexy9XqERtXOAc8GADRI.jpg,"[16, 10751, 35]",13377,en,How the Grinch Stole Christmas!,"Bitter and hateful, the Grinch is irritated at the thought of a nearby village having a happy time celebrating Christmas. Disguised as Santa Claus, with his dog made to look like a reindeer, he decides to raid the village to steal all the Christmas things.",18.216,/7ir0iRuPK9OEuH569cp0nF5CJce.jpg,1966-12-18,How the Grinch Stole Christmas!,False,7.5,851
False,/bXwFZjOkc1IbwTT4Y9lGCyiKUix.jpg,"[18, 35]",11421,fr,C.R.A.Z.Y.,"A story of two love affairs. A father's love for his five sons. And one son's love for his father, a love so strong it compels him to live a lie. That son is Zac Beaulieu, born on the 25th of December 1960, different from all his brothers, but desperate to fit in. During the next 20 years, life takes Zac on a surprising and unexpected journey that ultimately leads him to accept his true nature and, even more importantly, leads his father to love him for who he really is.",9.811,/soaR8KiH7Jqc1afKEoT1hW11h7q.jpg,2005-05-27,C.R.A.Z.Y.,False,7.5,409
False,/8nLxekHFuZfewaHGoVKYqbv8Njk.jpg,"[18, 35]",194662,en,Birdman or (The Unexpected Virtue of Ignorance),"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",29.756,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),False,7.5,11803
False,/to2l5XjusKTekMnVOC0SdplssHR.jpg,"[27, 53, 18]",11167,en,Peeping Tom,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.",13.745,/rrjg1LQ0C6yBfdguQuTPTWuSP6.jpg,1960-05-16,Peeping Tom,False,7.5,640
False,/dtGxDOcFssdUUTYBr6M6INXTI1e.jpg,"[35, 18, 80]",8321,en,In Bruges,"Ray and Ken, two hit men, are in Bruges, Belgium, waiting for their next mission. While they are there they have time to think and discuss their previous assignment. When the mission is revealed to Ken, it is not what he expected.",17.352,/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg,2008-02-08,In Bruges,False,7.5,4400
False,/ydRoUWyhAMv1FstnWlo5EiZWEbc.jpg,"[18, 10749]",239571,en,The Best of Me,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,21.691,/8QBWh2Iwf1iUfsu2NfCue2V1hpV.jpg,2014-10-15,The Best of Me,False,7.5,2360
False,/jPzXKLq1GO4lC22FKiHrTr7W3p5.jpg,"[16, 14, 12]",41498,ja,ワンピース フィルム ストロングワールド,"20 years after his escape from Impel Down, the legendary pirate Shiki, the Golden Lion, reappears causing massive upheaval to the Marines. During his long seclusion, he was able to come up with a scheme to bring the World Government to his knees. On his way to execute the plan, Shiki crosses paths with the Straw Hat Pirates and becomes so impressed with Nami's knowledge of meteorology that he abducts her to forcedly enlist her into his crew. Luffy and the gang end up on a strange land populated with monstrous beasts as they desperately search for Shiki and Nami.",24.917,/z9S39hH4IOX9Hmtn3zho3Wdqem8.jpg,2009-12-12,One Piece: Strong World,False,7.5,296
False,/y4A1alAawhogZLPfhiudL89co9r.jpg,"[36, 18]",24192,it,Il vangelo secondo Matteo,"This biblical drama from the Catholic Marxist director focuses on the teachings of Jesus, including the parables that reflect their revolutionary nature. As Jesus travels along the coast of the Sea of Galilee, he gradually gathers more followers, leading him into direct conflict with the authorities.",7.677,/oifi2CQkKbb6Y2x6J5K6CjaKab9.jpg,1965-03-03,The Gospel According to St. Matthew,False,7.5,288
False,/ukDLiI19ZuMrlIcd9M9erv3PGKZ.jpg,"[18, 10749]",15919,en,Marty,"Marty, a butcher who lives in the Bronx with his mother is unmarried at 34. Good-natured but socially awkward he faces constant badgering from family and friends to get married but has reluctantly resigned himself to bachelorhood. Marty meets Clara, an unattractive school teacher, realising their emotional connection, he promises to call but family and friends try to convince him not to.",8.646,/8tnGO5VoAQII4DbE3hozWKhV4BY.jpg,1955-04-11,Marty,False,7.5,308
False,/nuO8o9ltxhI7AZQxePavEZ4TyHa.jpg,"[28, 80, 18]",2034,en,Training Day,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",42.398,/bUeiwBQdupBLQthMCHKV7zv56uv.jpg,2001-10-05,Training Day,False,7.5,5069
False,/sahdgvn0Brw6AgdwyLHgdCAynWG.jpg,"[16, 12, 35, 10751, 14]",778855,en,Chickenhare and the Hamster of Darkness,"Young Chickenhare is the adopted son of King Peter, a famous adventurer. Part chicken and part hare, he has a really tough time growing up and disguises himself as a hare to avoid the mockeries of his peers. When the day of the Royal Adventurer Society trials comes, Chickenhare, hampered by his disguise, fails miserably. But he is determined to grab a second chance and find the Scepter of the Hamster of Darkness, before his evil Uncle Lapin. The Scepter will give immense power to its holder. If Lapin gets hold of it, he will be unstoppable. Accompanied by his faithful servant Abe, a sarcastic turtle, and Meg, a martial arts expert skunk, he sets of on an epic and initiatory quest.",52.237,/2v6f1EqTo4FUxVT9MDXpF6158AX.jpg,2022-02-16,Chickenhare and the Hamster of Darkness,False,7.5,218
False,/em8XPC14V414dsHlf3TSLawHNBH.jpg,"[878, 28, 12]",624479,en,Superman II: The Richard Donner Cut,"Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.",13.536,/3YBiNR15YyEnqN6zlc6GUCEa1Ia.jpg,2006-11-02,Superman II: The Richard Donner Cut,False,7.5,235
False,/40K8NpPgBqIDukExvG4yWPkYEvO.jpg,"[10751, 12, 18]",12837,en,The Secret Life of Bees,"Set in South Carolina in 1964, this is the tale of Lily Owens a 14 year-old girl who is haunted by the memory of her late mother. To escape her lonely life and troubled relationship with her father, Lily flees with Rosaleen, her caregiver and only friend, to a South Carolina town that holds the secret to her mother's past.",13.733,/m1LGEeoYfc6crbfG8WmTKg9SVqL.jpg,2008-09-17,The Secret Life of Bees,False,7.5,452
False,/2GIr0LArTvO33HQVPEdp49FLdNV.jpg,"[18, 53]",9008,en,The Insider,"Tells the true story of a 60 Minutes television series exposé of the tobacco industry, as seen through the eyes of a real tobacco executive, Jeffrey Wigand.",10.024,/w695X0FvTlBCS7GSLHNILnrfqPm.jpg,1999-10-28,The Insider,False,7.5,1557
False,/hCxxOJojCUFyuahDx167glJgp7E.jpg,"[28, 12, 53, 10752]",1368,en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",41.32,/a9sa6ERZCpplbPEO7OMWE763CLD.jpg,1982-10-22,First Blood,False,7.5,5360
False,/ng6SSB3JhbcpKTwbPDsRwUYK8Cq.jpg,"[28, 12, 878]",429617,en,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",93.015,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,2019-06-28,Spider-Man: Far From Home,False,7.5,13754
False,/rtRlUcs1GxWcdLgkuZhd8y314tg.jpg,"[35, 18, 10749]",5781,fr,Cet obscur objet du désir,"After dumping a bucket of water on a beautiful young woman from the window of a train car, wealthy Frenchman Mathieu, regales his fellow passengers with the story of the dysfunctional relationship between himself and the young woman in question, a fiery 19-year-old flamenco dancer named Conchita. What follows is a tale of cruelty, depravity and lies -- the very building blocks of love.",13.864,/9iUdC4dftkjYSBUJq5DAxC6WqB9.jpg,1977-08-17,That Obscure Object of Desire,False,7.5,301
False,/yxYInilc96gNItxZxKIqIkx26Pd.jpg,"[18, 53, 9648]",192,en,The Name of the Rose,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence – which is considerable.",16.855,/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg,1986-09-24,The Name of the Rose,False,7.5,2603
False,/dlrWhn0G3AtxYUx2D9P2bmzcsvF.jpg,"[878, 27, 35]",536554,en,M3GAN,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",1012.713,/d9nBoowhjiiYc4FBNtQkPY7c11H.jpg,2022-12-28,M3GAN,False,7.5,1949
False,/mDN21JzmWzATb2TdMIocZIBBfEG.jpg,"[9648, 53, 10749]",4174,en,Spellbound,"When Dr. Anthony Edwardes arrives at a Vermont mental hospital to replace the outgoing hospital director, Dr. Constance Peterson, a psychoanalyst, discovers Edwardes is actually an impostor. The man confesses that the real Dr. Edwardes is dead and fears he may have killed him, but cannot recall anything. Dr. Peterson, however is convinced his impostor is innocent of the man's murder, and joins him on a quest to unravel his amnesia through psychoanalysis.",13.145,/dPAox7jGScLBvxKLeRptJIBF7v.jpg,1945-11-08,Spellbound,False,7.5,727
